strategy_id,time_period,nemomod_entc_discounted_capital_investment_fp_ammonia_production,nemomod_entc_discounted_capital_investment_fp_hydrogen_electrolysis,nemomod_entc_discounted_capital_investment_fp_hydrogen_gasification,nemomod_entc_discounted_capital_investment_fp_hydrogen_reformation,nemomod_entc_discounted_capital_investment_fp_hydrogen_reformation_ccs,nemomod_entc_discounted_capital_investment_fp_natural_gas_liquefaction,nemomod_entc_discounted_capital_investment_pp_biogas,nemomod_entc_discounted_capital_investment_pp_biomass,nemomod_entc_discounted_capital_investment_pp_coal,nemomod_entc_discounted_capital_investment_pp_coal_ccs,nemomod_entc_discounted_capital_investment_pp_gas,nemomod_entc_discounted_capital_investment_pp_gas_ccs,nemomod_entc_discounted_capital_investment_pp_geothermal,nemomod_entc_discounted_capital_investment_pp_hydropower,nemomod_entc_discounted_capital_investment_pp_nuclear,nemomod_entc_discounted_capital_investment_pp_ocean,nemomod_entc_discounted_capital_investment_pp_oil,nemomod_entc_discounted_capital_investment_pp_solar,nemomod_entc_discounted_capital_investment_pp_waste_incineration,nemomod_entc_discounted_capital_investment_pp_wind,nemomod_entc_discounted_operating_costs_fp_ammonia_production,nemomod_entc_discounted_operating_costs_fp_hydrogen_electrolysis,nemomod_entc_discounted_operating_costs_fp_hydrogen_gasification,nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation,nemomod_entc_discounted_operating_costs_fp_hydrogen_reformation_ccs,nemomod_entc_discounted_operating_costs_fp_natural_gas_liquefaction,nemomod_entc_discounted_operating_costs_pp_biogas,nemomod_entc_discounted_operating_costs_pp_biomass,nemomod_entc_discounted_operating_costs_pp_coal,nemomod_entc_discounted_operating_costs_pp_coal_ccs,nemomod_entc_discounted_operating_costs_pp_gas,nemomod_entc_discounted_operating_costs_pp_gas_ccs,nemomod_entc_discounted_operating_costs_pp_geothermal,nemomod_entc_discounted_operating_costs_pp_hydropower,nemomod_entc_discounted_operating_costs_pp_nuclear,nemomod_entc_discounted_operating_costs_pp_ocean,nemomod_entc_discounted_operating_costs_pp_oil,nemomod_entc_discounted_operating_costs_pp_solar,nemomod_entc_discounted_operating_costs_pp_waste_incineration,nemomod_entc_discounted_operating_costs_pp_wind
6003,35,0,0,0,0,0,0,17.3448267216704,0,343.572378088411,0,3594.1756061468,0,64.3194291456636,531.198918596956,0,0,163.744455286207,206.918510850804,0,206.954867125939,0,0,0,735.659450488545,0,0,38.5157361774662,0,554.667375607015,0,6743.54444985523,0,65.8804269145659,633.266492759691,101.748318076148,0,3743.79788315882,102.851825254758,0.001,355.822288330086
6003,36,0,0,0,0,0,0,17.8470421598523,0,387.960447687374,0,1426.63777473766,0,70.7067919056706,579.246879026677,0,0,154.082656607696,206.678834800957,0,244.203305948469,0,0,0,775.765624086357,0,0,41.1906080050735,0,569.234617513218,0,6972.83851511464,0,67.6106460656349,642.274869424444,101.748318076148,0,3839.67126680466,105.594343561629,0.001,366.161404319215
6003,37,0,0,0,0,0,0,18.4553754376996,0,392.446300430748,0,2073.14871169183,0,71.5243501344422,585.873982124395,0,0,942.610773636564,1886.67893281184,0,238.399397605465,0,0,0,816.342930089626,0,0,43.9368164576041,0,583.970295409372,0,7206.88766854104,0,69.3608711435237,651.386309986581,101.748318076148,0,3936.68795202512,108.368677104166,0.001,376.25479357129
6003,38,0,0,0,0,0,0,19.0970075497004,0,393.899258993817,0,3111.20432303053,0,71.7891555788606,587.87416010195,0,0,164.53711861153,209.865510172592,0,229.765865559406,0,0,0,857.270839547682,0,0,46.7525878634512,0,598.760529379462,0,7444.32355787189,0,71.1175761003448,660.528857072155,101.748318076148,0,4034.10990186559,111.153480899792,0.001,385.954067559134
6003,39,0,0,0,0,0,0,19.7761794051225,0,395.323897112285,0,2569.43374714265,0,72.0487995492282,0,0,0,169.441608603217,664.887631889848,0,579.450745824706,0,0,0,898.524691371307,0,0,49.6368311193941,0,613.604256039912,0,7685.14790576743,0,72.8806346330797,660.528857072155,101.748318076148,0,4131.92729726984,113.948558081129,0.001,402.457525826389
6003,40,0,0,0,0,0,0,20.49239709918,0,393.881103973293,0,1595.22551166379,0,71.7858467795602,0,5595.30869771125,0,908.483122145979,247.307016229917,0,2387.89509128974,0,0,0,939.976744803284,0,0,52.5884533526404,0,628.39380832047,0,7928.01805047183,0,74.637258622461,660.528857072155,101.748318076148,0,4229.44112300944,116.733723530018,0.001,418.2144700217
6003,41,0,0,0,0,0,0,21.2322133942717,0,699.153681195307,0,1604.04879973453,0,376.115663704634,0,0,0,178.537247870837,206.059640469773,0,470.666392409687,0,0,0,981.605444287066,0,0,55.6069869094751,0,646.202901498829,0,8172.92747995315,0,76.3885103201992,660.528857072155,101.748318076148,0,4326.70575927728,119.234504362852,0.001,431.250575161006
6003,42,0,0,0,0,0,0,22.8357361374869,0,86.8212136990327,0,2363.32496899391,0,71.6796473698097,0,0,0,182.535183635741,507.723764210919,0,561.466734882503,0,0,0,1023.45068016465,0,0,58.6926888742053,0,657.905802376509,0,8421.05636707092,0,78.142535574047,660.528857072155,101.748318076148,0,4424.16159079925,125.97172890509,0.001,447.825715042431
6003,43,0,0,0,0,0,0,23.6799062578471,0,394.076417155346,0,3268.92893233884,0,1458.32046723372,0,0,0,186.250376157245,427.443598165546,0,592.445664514152,0,0,0,1065.49365146495,0,0,61.8460927914996,0,672.702688328289,0,8672.17124887045,0,79.9000306177074,660.528857072155,101.748318076148,0,4521.84374921039,131.467307203129,0.001,461.881715173367
6003,44,0,0,0,0,0,0,24.545590845254,0,797.573230171789,0,1714.37787483095,0,92.8923884138016,0,0,0,189.68401616664,358.321946062683,0,488.417099382062,0,0,0,1107.77928059352,0,0,65.0683348805397,0,691.604434409986,0,8927.10475946715,0,81.6688404610394,660.528857072155,101.748318076148,0,4620.17713349785,135.43489180795,0.001,473.049223941957
6003,45,0,0,0,0,0,0,25.3879654240527,0,0,0,2660.99204440898,0,95.6688953869266,0,0,0,192.894424424774,774.234884261273,0,1347.75486095147,0,0,0,1150.35951455992,0,0,68.3610331740079,0,702.650179757071,0,9187.18346105234,0,83.457033620073,660.528857072155,101.748318076148,0,4719.59941154317,142.816374619063,0.001,489.095274631756
6004,8,0,0,0,0,0,0,0.090939510815845,0,0,0,1976.45176656273,0,0,0,0,0,0,0,51.9025582371647,0,0,0,0,0,0,0,0.851701010421733,19.1775001873774,814.248948074402,0,3117.51906784976,0,204.837757040518,925.736374841532,223.912801510582,0,1773.09263379161,111.453738111184,0.001,287.673332931765
6004,9,0,0,0,0,0,0,0.0845002757389882,0,0,0,0,0,0,0,0,0,0,843.001374294449,40.998840845541,1084.95283013696,0,0,0,0,0,0,0.868527249393655,17.8030620313161,631.164414364022,0,2964.57835420628,0,202.019878011917,910.714536568424,222.456144972547,0,2528.59644602922,119.971119241809,0.001,352.302110706782
6004,10,0,0,0,0,0,0,0.158277559243774,0,0,0,2516.2895407027,0,0,0,5602.57444698456,0,0,104.963471981203,28.4763623166529,108.55131392257,0,0,0,0,0,0,0.884779410977305,16.912008990252,633.200757287457,0,3391.92885134482,0,197.632843715134,891.015078719139,120.677488085984,0,2546.56986965339,118.576984249952,0.001,346.947928838788
6004,11,0,0,0,0,0,0,15.5761399242782,0,0,0,0,1681.64533354448,135.805616795092,0,0,0,0,475.643303045225,0,2022.14682691648,0,1.90661036873645,0,34.16846476604,0,0,4.00166576694731,15.2003129588802,623.447000831867,0,3522.91257511596,115.166982629502,78.1741963759285,864.753874488687,114.876703895389,0,2460.48004917875,121.82882794372,0.001,475.037448686379
6004,12,0,0,0,0,0,0,17.5123757225933,0,0,0,0,1655.25688599067,648.105645029984,0,0,0,0,493.127520024438,0,91.0734015817668,0,7.21095984450779,0,62.8112554876863,0,0,7.48884277669618,190.8731700486,614.030588407747,0,3736.84090319032,247.540893391646,84.0648651915068,844.63812045557,114.876703895389,0,2377.36773662526,125.420019467885,0.001,460.984043811422
6004,13,0,0,0,0,0,0,21.8414179078833,0,0,0,248.309659013364,1658.25016597002,1804.7148134573,0,0,0,0,523.309598384112,0,1295.67781984266,0,18.7777296159903,0,105.912983711243,0,0,11.8380465395201,12.3744733265018,606.022736239152,0,3701.10169416967,380.821181272494,90.2063057470203,825.09193002494,114.876703895389,0,2267.38718960838,129.553860541035,0.001,531.055933131062
6004,14,0,0,0,0,0,0,29.8734150645483,0,0,0,0,1706.39479972368,254.254793367875,0,0,0,0,1193.77285837766,0,354.983318372815,0,40.410875273001,0,165.89727743653,0,0,17.7866332913096,10.4233230922928,599.756699769135,0,3411.0425528322,494.235771608778,96.9176484488968,806.122541526806,114.876703895389,0,2212.08111781466,143.170745888254,0.001,541.721006886375
6004,15,0,0,0,0,0,0,33.634040325944,0,0,0,0,1733.69828872311,259.261335416854,0,0,0,0,1921.43913745757,0,0,0,67.5039365628533,0,214.946745371191,0,0,24.4840599584568,8.24315052693025,593.427030616883,0,3205.59500352144,609.983468445347,103.597326864984,787.548397976267,114.876703895389,0,2156.21340331284,167.710481795337,0.001,524.189721769099
6004,16,0,0,0,0,0,0,37.587430071391,0,0,0,0,1757.94573552267,324.451920659282,0,0,0,0,1949.49844848381,0,0,0,99.0350702606974,0,254.537505143722,0,0,31.9687110461671,7.62846962346627,586.856935215446,0,3095.63269233831,738.565546217627,110.180634635869,769.344685108516,114.876703895389,0,2086.37662820615,191.88085300256,0.001,506.840632611975
6004,17,0,0,0,0,0,0,41.795041937759,0,0,0,0,1785.45874601909,271.588381871422,0,0,0,0,1665.58586572835,0,121.527041885715,0,134.171490969475,0,285.997125487566,0,0,40.2912089000026,6.96430689555285,580.109682460339,0,2972.16047568987,868.428822290316,116.706827111437,751.51311370367,114.876703895389,0,1975.42099705967,211.244781822699,0.001,501.37167529972
6004,18,0,0,0,0,0,0,46.1962812163736,0,0,0,0,1810.31921109643,278.177918560632,0,0,0,0,0,0,1271.55555219236,0,172.221060660216,0,310.451122505916,0,0,49.4901098569868,4.38023132703945,573.147177281673,0,2887.10534954491,1013.0865247374,123.167449258827,734.043240302358,114.876703895389,0,1908.46028897931,206.419944350301,0.001,557.523090741024
6004,19,0,0,0,0,0,0,50.7723483082955,0,0,0,0,1834.29042937761,284.638205253672,0,0,0,0,2003.90041243199,0,0,0,212.603301873711,0,328.8513061146,0,0,59.6002267569589,4.23209472400168,565.943303492531,0,2818.5762019447,1165.04329426326,129.556413543805,716.925533089239,114.876703895389,0,1844.87656059189,229.922628685865,0.001,540.086252817342
6004,20,0,0,0,0,0,0,55.5104091210068,0,0,0,0,1857.77481494995,291.446400178599,0,0,0,0,0,0,3164.57505487755,0,254.828336068109,0,342.006451038778,0,0,70.6538168326214,4.13543354585582,558.498319937244,0,2771.15709407114,1336.06355363713,135.882939022191,699.334554739207,114.876703895389,0,1779.16471914602,224.671188598615,0.001,595.973378841684
6004,21,0,0,0,0,0,0,60.2609732430662,0,0,0,0,1878.7207754784,297.784003832589,0,0,0,0,0,0,1220.09668015341,0,298.481362486604,0,350.608490384982,0,0,82.6533698234359,3.54003215250977,550.777116544763,0,2685.56501096974,1500.21924293312,142.130656593785,682.915132212908,114.876703895389,0,1695.54526088359,219.539691558172,0.001,650.73655289403
6004,22,0,0,0,0,0,0,66.0700450063645,0,0,0,0,1902.44417451264,305.257378543446,0,0,0,0,0,0,1252.06697614446,0,343.20574664326,0,355.248053543023,0,0,95.647244031075,3.45917770532139,542.80427781373,0,2613.14034613135,1679.82742447008,148.327412063268,655.360856424219,114.876703895389,0,1625.17439831869,214.525398063093,0.001,704.596526689277
6004,23,0,0,0,0,0,0,62.8054331584532,0,0,0,0,1927.35814456079,313.234070418301,0,0,0,0,0,0,1363.34942341033,0,388.69465762162,0,356.434574701607,0,0,107.986875158001,2.84603934935013,438.059127016376,0,2538.0936315293,1870.52904606139,154.485401356029,639.853717606113,114.876703895389,0,1552.55880151472,209.625631182673,0.001,757.644972913601
6004,24,0,0,0,0,0,0,77.5629144522812,0,0,0,0,1968.86122338404,320.685042405426,0,0,0,0,0,0,1340.74423191575,0,434.658977173634,0,356.434574701607,0,0,121.172758439815,2.13446439916607,429.547283113362,0,2404.37697398462,2040.80406797745,160.591510293156,624.651683321634,114.876703895389,0,1477.43050434479,204.837775169417,0.001,810.191568752834
6004,25,0,0,0,0,0,0,59.1298251673125,0,0,0,8152.32060773301,2007.73132422434,327.501662044283,0,0,0,0,0,0,4237.04063958195,0,480.810075361716,0,356.434574701607,0,0,134.878285963532,1.3054737457809,229.173257183297,0,2242.02718040079,2234.77842078129,166.625388905209,609.74409350401,114.876703895389,0,1399.51893405679,200.159273906339,0.001,975.366720296847
6004,26,0,0,0,0,0,0,73.5391448727484,0,0,0,0,2867.3601087191,330.687896795017,0,0,0,0,0,0,0,0,536.50117399118,0,356.434574701607,0,0,149.356887965038,2.23339276542694,219.938938925497,0,2127.29781521939,2445.13127379006,172.480317754345,594.657208855455,114.876703895389,0,1286.19344149286,195.587629783721,0.001,953.089313634139
6004,27,0,0,0,0,0,0,76.2424177400047,0,0,0,0,2541.30321367717,333.384890596814,0,0,0,0,306.753575323335,0,126.650933623082,0,596.468225612242,0,356.434574701607,0,0,164.526899833931,1.039372904457,210.309635561271,0,2000.07290620274,2656.8767816631,178.147245172009,580.307918992664,114.876703895389,0,1201.20208439917,194.139204747844,0.001,922.349243775425
6004,28,0,0,0,0,0,0,79.6487124558839,0,0,0,0,742.451101771711,334.542169233873,0,0,0,0,882.975633560652,77.8678672612552,588.168723468361,0,616.761030495104,0,356.434574701607,0,0,180.368955826537,1.01563359489496,200.280295801979,0,1869.94547537439,2850.544470733,183.589286945966,566.221709181372,114.876703895389,0,1112.67987623373,201.00171906441,0.001,929.922653707649
6004,29,0,0,0,0,0,0,82.9901407116638,0,3889.73000635393,0,0,2065.76354943308,336.04004020185,0,0,0,0,730.747459395416,391.457583756501,1873.97843755798,0,660.509370189884,0,356.434574701607,0,0,196.877660749631,0.992436491358906,146.052615131615,0,1731.92834673187,3066.15549980068,188.822855133396,552.28438574118,114.876703895389,0,1018.4311231737,201.29764140561,0.001,949.979501858345
6004,30,0,0,0,0,0,0,86.3886465866939,0,0,0,0,4770.09817643253,335.962760566676,0,1454.76835543838,0,0,1819.22498729198,300.922798347149,1000.01158929602,0,759.625753183924,0,356.434574701607,0,0,214.048407036598,0,135.293268000543,0,1557.40469377317,3321.43218002078,193.81286851114,537.63039004153,101.74248453,0,915.63291859773,204.508930176582,0.001,970.359105325648
6004,31,0,0,0,0,0,0,104.693948654092,0,0,0,0,0,334.316702436356,0,0,0,0,668.901126742538,427.723366792131,2697.11991942056,0,812.741651377688,0,356.434574701607,0,0,231.794118908282,0,124.181091427016,0,1403.41954151225,3517.97208596208,198.527057803002,524.331024202809,101.74248453,0,810.454843802796,207.434166592727,0.001,986.196845855713
6004,32,0,0,0,0,0,0,109.743184977073,0,0,0,0,1438.60075479327,331.997969499063,0,0,0,0,1405.43776510992,9.11064450492032,1021.185082306,0,818.50904666817,0,356.434574701607,0,0,250.159711487923,0,112.743625547276,0,1241.74837805864,3736.72746973412,202.958621393933,511.150141694525,101.74248453,0,696.041579568593,210.071028764812,0.001,1005.77488190079
6004,33,0,0,0,0,0,0,117.206066831857,0,0,0,0,2039.69596530505,329.606368356963,0,0,0,0,579.891342527134,1.33048614365477,2534.14548888682,0,859.157220836708,0,356.434574701607,0,0,269.149334400217,0,101.01349037232,0,1053.00008345655,3966.70586809436,207.116718811614,498.270809611198,101.74248453,0,592.507598998824,212.433415804577,0.001,1041.21813475878
6004,34,0,0,0,0,0,0,128.436935907843,0,0,0,0,2028.05236013462,327.465525181352,0,0,0,0,868.395183351646,0,965.051464781859,0,859.157220836708,0,356.434574701607,0,0,288.775937285468,0,89.0217316145827,0,877.069318931195,4199.80498489074,211.018314699613,485.69347689712,101.74248453,0,474.719554316458,214.54248269938,0.001,1044.75889165656
6004,35,0,0,0,0,0,0,135.44617429215,0,0,0,0,2059.15658971844,325.192248820751,0,0,0,0,534.147419877339,0,1206.37726689986,0,929.286677290496,0,356.434574701607,0,0,309.0494249324,0,76.7927177946463,0,669.306723268744,4436.48564074203,214.670230094116,473.347903224578,101.74248453,0,366.782308893756,216.460545764264,0.001,1071.97234652702
6004,36,0,0,0,0,0,0,139.339839590385,0,0,0,0,3436.66081725935,334.861147249995,0,0,0,0,562.819412334152,0,1432.81750516619,0,929.286677290496,0,356.434574701607,0,0,329.311019862859,0,64.37788149701,0,480.749749126169,4682.30548576701,222.864395807274,471.94509746137,101.74248453,0,257.204933966266,223.928860278789,0.001,1132.63518775937
6004,37,0,0,0,0,0,0,146.271046969058,0,0,0,0,3492.74255736564,328.22072012665,0,0,0,0,2221.87859650417,0,2676.74110874658,0,965.541154727556,0,356.434574701607,0,0,350.114954667976,0,51.7310325596177,0,285.440678679573,4929.09218893222,230.896068019166,470.518121817346,101.74248453,0,137.74702577851,231.151115108418,0.001,1241.09307405331
6004,38,0,0,0,0,0,0,153.221977816608,0,0,0,0,10611.9244104602,320.916487094905,0,0,0,0,614.107024481518,0,5338.47884273547,0,1017.76413938415,0,356.434574701607,0,0,371.426600474844,0,38.8973000635393,0,81.5232060773301,5272.31797531685,238.749003174336,469.071193884647,101.74248453,0,24.4723370329441,239.299988981454,0.001,1415.99103977589
6004,39,0,0,0,0,0,0,160.33129224112,0,0,0,0,340.19700191984,305.874064220719,0,0,0,0,1193.69081093026,0,0,0,1050.28743478157,0,356.434574701607,0,0,393.242682801242,0,38.8973000635393,0,81.5232060773301,5470.66548536104,246.233845145897,469.071193884647,101.74248453,0,24.4723370329441,249.072550890539,0.001,1415.99103977589
6004,40,0,0,0,0,0,0,167.405482841387,0,0,0,0,6035.45309482479,291.980777880128,0,5602.57444698456,0,0,767.769167357673,0,0,0,1079.60171253962,0,356.434574701607,0,0,415.523950332435,0,38.8973000635393,0,81.5232060773301,5742.17961920215,253.378713694115,469.071193884647,101.74248453,0,17.1291672887674,258.505017643821,0.001,1288.00368229288
6004,41,0,0,0,0,0,0,174.477602192039,0,0,0,0,2016.17757290224,1157.20929612816,0,0,0,0,571.815932504461,0,0,0,1105.42577750646,0,356.434574701607,0,0,438.267500888401,0,38.8973000635393,0,81.5232060773301,5953.57784910692,276.817171939221,469.071193884647,101.74248453,0,17.1291672887674,262.669506391355,0.001,1238.525002529
6004,42,0,0,0,0,0,0,337.223922958169,0,0,0,0,2122.0404883725,1231.01153081653,0,0,0,0,837.059328618059,0,0,0,1127.57552514023,0,356.434574701607,0,0,463.040134439114,0,38.8973000635393,0,81.5232060773301,6160.55785332838,292.105273375473,469.071193884647,101.74248453,0,17.1291672887674,270.03050533962,0.001,1187.58461668521
6004,43,0,0,0,0,0,0,292.77222737971,0,0,0,0,1945.27062593265,2930.51451571585,0,0,0,0,1012.42874203467,0,0,0,1146.36906485029,0,356.434574701607,0,0,487.86312057211,0,38.8973000635393,0,81.5232060773301,6358.35505464369,322.081894870443,469.071193884647,101.74248453,0,17.1291672887674,279.255248499168,0.001,1131.93563037455
6004,44,0,0,0,0,0,0,0,0,0,0,0,1761.92397110273,0,0,0,0,0,0,0,0,0,1160.69013595455,0,356.434574701607,0,0,510.101205671456,0,38.8973000635393,0,81.5232060773301,6554.30197130057,317.789218824857,469.071193884647,101.74248453,0,17.1291672887674,269.051585398389,0.001,1077.06005860576
6004,45,0,0,0,0,0,0,117.457493164957,0,0,0,0,25983.0980452212,3556.25889578918,0,0,0,0,10339.2562033551,0,0,0,1160.69013595455,0,356.434574701607,0,0,534.223629543771,0,38.8973000635393,0,81.5232060773301,9562.13925132499,403.8771235733,469.071193884647,101.74248453,0,17.1291672887674,388.72896966862,0.001,903.167088900531
6005,8,0,0,0,0,0,0,0.090939510815845,0,0,0,2117.8583628679,0,0,0,0,0,0,0,51.9025582371647,0,0,0,0,20.9398441968213,0,0,0.851701010421733,19.1775001873774,816.293702102674,0,3131.89384807931,0,204.863488178951,925.876975922691,224.08866198651,0,1780.2055368925,111.453738111184,0.001,287.673332931765
6005,9,0,0,0,0,0,0,0.0845002757389882,0,0,0,0,0,0,0,0,0,0,926.707281509826,40.998840845541,1130.74590216664,0,0,0,41.787528071059,0,0,0.868527249393655,17.8030620313161,633.548458506444,0,2990.40933701213,0,202.085326049515,911.043418004431,222.792027760462,0,2549.63879347343,121.069619764165,0.001,355.527920844125
6005,10,0,0,0,0,0,0,0.158277559243774,0,0,0,2774.0402116535,0,0,0,5716.52535500765,0,0,147.193628546458,28.4763623166529,131.372166835148,0,0,0,62.398220500349,0,0,0.884779410977305,16.912008990252,636.772883344891,0,3438.10305222367,0,197.73093742854,891.507857324393,122.320266228051,0,2578.09861372215,120.19193745192,0.001,351.670918047229
6005,11,0,0,0,0,0,0,15.5761399242782,0,0,0,0,0,748.457266068847,0,0,0,0,1687.26163221513,0,2273.27893872033,0,6.22943405527513,0,111.638015569535,0,0,4.00166576694731,15.2003129588802,628.05382313038,0,3585.83249739395,0,99.4694675305875,865.27997707137,116.442838869612,0,2501.14135812607,138.589326994538,0.001,496.544235340781
6005,12,0,0,0,0,0,0,17.5123757225933,0,0,0,0,0,1232.32504402561,0,0,0,0,1655.57587489996,0,329.51593266839,0,17.559824588325,0,152.955314177252,0,0,7.48884277669618,190.8731700486,619.589741195439,0,3819.76802093599,0,125.044779490076,845.258923719004,116.442838869613,0,2426.43462358953,156.822571476422,0.001,497.793437463084
6005,13,0,0,0,0,0,0,21.8414179078833,0,0,0,980.694054691317,0,2374.23569400355,0,0,0,0,1582.71392880889,0,1495.56050082596,0,33.1949484624387,0,187.231156678492,0,0,11.8380465395201,12.3744733265018,611.157399280004,0,3787.37086718481,0,149.787246888085,825.659545022767,116.442838869612,0,2312.7073922808,174.407034776681,0.001,580.063416203076
6005,14,0,0,0,0,0,0,29.8734150645483,0,0,0,0,0,835.53893476254,0,0,0,0,1605.47016635262,0,898.28893401227,0,58.2491417701751,0,239.128055688087,0,0,17.7866332913096,10.4233230922928,604.355922141182,0,3485.7088011273,0,174.962459461294,806.627068462941,116.442838869612,0,2252.6753473441,192.716014680919,0.001,624.49623328046
6005,15,0,0,0,0,0,0,33.634040325944,0,0,0,17.6756737209595,0,847.646232083552,0,0,0,0,3255.40465644535,0,0,0,88.3265964897052,0,281.250478296166,0,0,24.4840599584568,8.24315052693025,597.528640091593,0,3271.40501323699,0,199.815889843584,787.99600144618,116.442838869612,0,2192.41553988889,235.431153746223,0.001,605.074359381724
6005,16,0,0,0,0,0,0,37.587430071391,0,0,0,0,0,924.267221455258,0,0,0,0,3287.8179217561,0,2.80365844883874,0,122.362808479713,0,314.493884952247,0,0,31.9687110461671,7.62846962346627,590.491322237177,0,3154.86913736109,0,224.246510513543,769.740667107623,116.442838869612,0,2118.45490775524,277.277228434264,0.001,586.051593591201
6005,17,0,0,0,0,0,0,41.795041937759,0,0,0,0,0,884.322299590539,0,0,0,0,0,0,1945.53307418178,0,159.563298894695,0,340.121768696587,0,0,40.2912089000026,6.96430689555285,583.307047904784,0,3025.23124330391,0,248.344516304001,751.862501498847,116.442838869612,0,2003.64198231365,270.944207775084,0.001,689.571988116731
6005,18,0,0,0,0,0,0,96.9686295246691,0,0,0,0,0,903.934168195541,0,0,0,0,0,0,2107.18676839737,0,199.27532381441,0,359.219991612819,0,0,49.9978333400698,4.38023132703945,575.93457652958,0,2935.14103940884,0,272.104778334206,734.350438642458,116.442838869612,0,1933.06277951063,264.755833533018,0.001,791.185119509283
6005,19,0,0,0,0,0,0,0,0,0,0,0,0,923.570338065007,0,0,0,0,1486.85081339933,0,1274.38046739766,0,240.954233547862,0,372.704063002395,0,0,59.6002267569589,4.23209472400168,568.348451661557,0,2861.91988273674,0,295.526170268109,717.194776625774,116.442838869612,0,1866.10517902511,279.645445530907,0.001,842.804263344949
6005,20,0,0,0,0,0,0,55.5104091210068,0,0,0,0,0,944.106567741164,0,0,0,0,1708.69686892527,0,3227.04511430198,0,284.142757946363,0,381.349490928014,0,0,70.6538168326214,4.13543354585582,560.546485841878,0,2810.42602463943,0,318.635206824616,699.56956740268,116.442838869612,0,1797.24249623991,297.160491701034,0.001,895.350346307519
6005,21,0,0,0,0,0,0,60.2609732430662,0,0,0,0,0,963.651774092214,0,0,0,0,1573.83210538107,0,1362.18174158116,0,328.456266422954,0,385.81824596572,0,0,82.6533698234359,3.54003215250977,552.492278729223,0,2720.50003785782,0,341.399120787323,683.119250241801,116.442838869612,0,1710.68383905266,312.25010305543,0.001,951.2383050714
6005,22,0,0,0,0,0,0,66.0700450063645,0,0,0,0,0,986.134101665316,0,0,0,0,1665.156666572,0,1547.01923458549,0,373.564810155934,0,386.672347354387,0,0,95.647244031075,3.45917770532139,544.210019268345,0,2644.14489567079,0,363.888787758111,655.537154472784,116.442838869612,0,1637.58192869046,328.125134039416,0.001,1014.43920086022
6005,23,0,0,0,0,0,0,62.8054331584532,0,0,0,0,0,1010.02394653693,0,0,0,0,1713.50225508563,0,2042.81791726384,0,419.186224149693,0,386.672347354387,0,0,107.986875158001,2.84603934935013,439.178864691819,0,2565.3959693742,0,386.141209594973,640.005030712229,116.442838869612,0,1562.44196969679,344.16996813753,0.001,1097.00664372422
6005,24,0,0,0,0,0,0,66.5089777888761,0,0,0,0,0,1032.63875786931,0,0,0,0,3437.23287612294,0,1447.26061682996,0,465.053167326377,0,386.672347354387,0,0,121.062219073181,2.13446439916607,430.404488429984,0,2427.92757744497,0,408.130546987239,624.780619842513,116.442838869612,0,1484.99647671183,383.313952097208,0.001,1147.42338452956
6005,25,0,0,0,0,0,0,226.495291891766,0,0,0,7869.94013329735,0,1053.71524761527,0,0,0,0,488.042245449511,0,8278.69379261145,0,512.270396006448,0,386.672347354387,0,0,136.441401264143,2.26320982674531,229.791645151105,0,2259.47196876367,0,429.809109673697,609.853051841273,116.442838869612,0,1404.97702698485,381.205191117622,0.001,1513.88435148501
6005,26,0,0,0,0,0,0,0,0,0,0,0,0,2131.50000021917,0,0,0,0,1397.62245010267,0,1951.55300189411,0,558.591408824969,0,386.672347354387,0,0,150.184611816921,2.23339276542694,220.342770428002,0,2141.7481181394,0,478.247190013257,594.748374898496,116.442838869612,0,1289.75778941472,391.447942766944,0.001,1578.21741899003
6005,27,0,0,0,0,0,0,282.149778130166,0,0,0,0,0,1147.13255955177,0,0,0,0,2057.95802025255,0,766.490889183212,0,604.399441789517,0,386.672347354387,0,0,167.413697289716,1.83795168143306,210.52393679024,0,2011.8364196387,0,499.900886200093,580.38332624733,116.442838869612,0,1203.09357660665,409.17409836206,0.001,1564.98530159689
6005,28,0,0,0,0,0,0,0,0,0,0,0,0,526.523228556346,0,89.3392235718505,0,0,2590.46310128089,77.8678672612552,0,0,649.410271736152,0,386.672347354387,0,0,182.459266157762,1.81421237187101,200.331209877613,0,1879.35557230617,0,505.2797907515,566.283257441816,117.336231105331,0,1113.12926039162,434.098724354217,0.001,1529.2409876676
6005,29,0,0,0,0,0,0,102.122211581492,0,3886.65511062762,0,0,0,3459.087180235,0,0,0,0,1788.70498850974,489.594258437715,1130.48449736434,0,693.554350802996,0,386.672347354387,0,0,199.159291789556,1.79101526833496,145.937158130396,0,1739.35205685136,0,581.639234624079,552.333887521392,117.336231105331,0,1017.68346248214,443.258579642586,0.001,1498.0912185672
6005,30,0,0,0,0,0,0,106.287962516105,0,0,0,0,0,2641.31825670913,0,2127.21743096341,0,0,3041.31665398761,341.907200457469,3188.29527119294,0,736.468406255429,0,386.672347354387,0,0,216.529031235817,0,135.06979773614,0,1563.21716707122,0,635.320973375224,537.669462761661,110.926502495175,0,913.931897784999,457.285519646334,0.001,1607.33840543446
