mex_sector,mex_subsector,ID,year,Gas,value
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,2019,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,2019,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,2019,PFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,2019,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,2019,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,2019,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,2019,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,2019,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,2019,HFCs,572.44
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,2019,NF3,2474.45
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,2019,PFCs,26173.95
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,2019,SF6,2261.73
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,2019,HFCS,20332259.14
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,2019,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,2019,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,2019,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,2019,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,2019,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,2019,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,2019,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,2019,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,2019,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,2019,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2019,SF6,398654.17
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,2020,CO2,30678990.66
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,2020,CH4,208121.30
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,2020,CO2,2446915.18
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,2020,N2O,477151.52
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,2020,CH4,2067.51
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,2020,CO2,13306393.33
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,2020,CO2,8202.49
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,2020,N2O,291.95
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,2020,CO2,25264.74
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,2020,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,2020,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,2020,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,2020,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,2020,HFCs,593622.72
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,2020,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,2020,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,2020,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,2020,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,2020,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,2020,PFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,2020,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,2020,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,2020,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,2020,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,2020,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,2020,HFCs,568.51
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,2020,NF3,2424.65
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,2020,PFCs,27335.25
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,2020,SF6,2092.45
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,2020,HFCS,21081668.50
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,2020,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,2020,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,2020,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,2020,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,2020,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,2020,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,2020,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,2020,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,2020,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,2020,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2020,SF6,398654.17
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,2021,CO2,29552399.69
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,2021,CH4,179251.64
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,2021,CO2,2354383.86
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,2021,N2O,541709.44
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,2021,CH4,1900.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,2021,CO2,14508533.46
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,2021,CO2,4609.41
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,2021,N2O,355.45
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,2021,CO2,27044.69
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,2021,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,2021,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,2021,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,2021,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,2021,HFCs,1973901.44
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,2021,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,2021,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,2021,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,2021,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,2021,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,2021,PFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,2021,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,2021,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,2021,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,2021,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,2021,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,2021,HFCs,698.37
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,2021,NF3,2964.63
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,2021,PFCs,32310.55
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,2021,SF6,2498.57
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,2021,HFCS,22938424.53
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,2021,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,2021,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,2021,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,2021,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,2021,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,2021,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,2021,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,2021,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,2021,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,2021,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2021,SF6,398654.17
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,2022,CO2,29804981.69
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,2022,CH4,168529.63
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,2022,CO2,2202560.88
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,2022,N2O,492311.39
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,2022,CH4,1876.24
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,2022,CO2,13988080.60
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,2022,CO2,8212.21
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,2022,N2O,358.17
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,2022,CO2,33665.26
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesHFCs,2022,HFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesNF3,2022,NF3,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesPFCs,2022,PFCs,0.00
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesSF6,2022,SF6,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCs,2022,HFCs,625996.64
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaNF3,2022,NF3,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaPFCs,2022,PFCs,0.00
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaSF6,2022,SF6,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesHFCs,2022,HFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesNF3,2022,NF3,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesPFCs,2022,PFCs,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesSF6,2022,SF6,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeHFCs,2022,HFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeNF3,2022,NF3,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventePFCs,2022,PFCs,0.00
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeSF6,2022,SF6,0.00
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCs,2022,HFCs,698.55
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,2022,NF3,2976.68
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCs,2022,PFCs,34327.27
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,2022,SF6,2559.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,2022,HFCS,25285233.39
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoNF3,2022,NF3,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoPFCs,2022,PFCs,0.00
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoSF6,2022,SF6,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosHFCs,2022,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosNF3,2022,NF3,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosPFCs,2022,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G4] Otros,[2G4] OtrosSF6,2022,SF6,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosHFCs,2022,HFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosNF3,2022,NF3,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosPFCs,2022,PFCs,0.00
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2022,SF6,398654.17
[2] Procesos industriales y uso de productos,[2A] Industria de los minerales,[2A] Industria de los mineralesCO2,2023,CO2,30148902.01
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCH4,2023,CH4,175621.58
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaCO2,2023,CO2,2220566.83
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaHFCS,2023,HFCS,1339735.68
[2] Procesos industriales y uso de productos,[2B] Industria química,[2B] Industria químicaN2O,2023,N2O,408147.44
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCH4,2023,CH4,0.00
[2] Procesos industriales y uso de productos,[2C] Industria de los metales,[2C] Industria de los metalesCO2,2023,CO2,11369534.42
[2] Procesos industriales y uso de productos,[2D] Uso de productos no energéticos de combustibles y de solvente,[2D] Uso de productos no energéticos de combustibles y de solventeCO2,2023,CO2,4521.08
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaHFCS,2023,HFCS,632.68
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaN2O,2023,N2O,325.46
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaNF3,2023,NF3,2700.88
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaPFCS,2023,PFCS,30873.53
[2] Procesos industriales y uso de productos,[2E] Industria electrónica,[2E] Industria electrónicaSF6,2023,SF6,2340.61
[2] Procesos industriales y uso de productos,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozono,[2F] Uso de productos sustitutos de las sustancias que agotan la capa de ozonoHFCS,2023,HFCS,29393235.67
[2] Procesos industriales y uso de productos,[2G] Manufactura y utilización de otros productos,[2G] Manufactura y utilización de otros productosSF6,2023,SF6,398654.17
[2] Procesos industriales y uso de productos,[2H] Otros,[2H] OtrosCO2,2023,CO2,31820.73
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1990,CH4,73956555.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1990,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1990,CH4,15406684.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1990,N2O,7018871.78
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1990,N2O,1481014.23
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1990,N2O,8697111.40
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1990,N2O,4240733.46
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1990,CH4,486687.62
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1990,N2O,147713.84
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1991,CH4,73167335.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1991,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1991,CH4,14490984.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1991,N2O,6858669.54
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1991,N2O,1538301.95
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1991,N2O,7444205.92
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1991,N2O,4135355.22
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1991,CH4,466809.40
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1991,N2O,138865.79
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1992,CH4,71653365.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1992,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1992,CH4,14209523.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1992,N2O,6652572.73
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1992,N2O,1580391.94
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1992,N2O,8551518.18
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1992,N2O,4271697.97
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1992,CH4,525512.37
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1992,N2O,159236.31
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1993,CH4,69304760.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1993,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1993,CH4,15583546.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1993,N2O,6166645.36
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1993,N2O,1611568.38
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1993,N2O,7445580.80
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1993,N2O,4069303.45
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1993,CH4,502666.90
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1993,N2O,152075.09
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1994,CH4,68954595.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1994,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1994,CH4,15596251.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1994,N2O,6108873.69
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1994,N2O,1686388.67
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1994,N2O,8229951.06
[3] Agricultura,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,[3D2] Emisiones indirectas de los N2O de los suelos gestionadosN2O,1994,N2O,4694420.38
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoCH4,1994,CH4,498481.12
[3] Agricultura,[3F] Emisiones de quemado de biomasa en tierras de cultivo,[3F] Emisiones de quemado de biomasa en tierras de cultivoN2O,1994,N2O,151470.65
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaCH4,1995,CH4,68010330.00
[3] Agricultura,[3A] Fermentación entérica,[3A] Fermentación entéricaN2O,1995,N2O,0.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolCH4,1995,CH4,15523795.00
[3] Agricultura,[3B] Gestión del estiércol,[3B] Gestión del estiércolN2O,1995,N2O,5996745.98
[3] Agricultura,[3B] Gestión del estiércol,[3B5] Emisiones indirectas de los N2O de la gestión del estiércol,1995,N2O,1729421.53
[3] Agricultura,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,[3D1] Emisiones directas de los N2O de los suelos gestionadosN2O,1995,N2O,7798330.86
