sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_NDC,strategy_PFLO_NDC2,strategy_PFLO_NZ,year
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.22826086956521738,0.22826086956521738,0.45652173913043476,2048
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.2391304347826087,0.2391304347826087,0.4782608695652174,2049
Energy,TRNS,TFR:TRNS:SHIFT_FUEL_RAIL,TRNS: Electrify rail,Missing,Minimum target fraction of rail fueled by electricity. Can be used to explore other fuel shifts through a dictionary.,0.0,0.25,0.25,0.5,2050
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2015
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2016
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2017
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2018
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2019
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2020
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2021
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2022
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2023
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2024
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2025
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2026
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2027
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.008695652173913044,0.008695652173913044,0.017391304347826087,2028
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.017391304347826087,0.017391304347826087,0.034782608695652174,2029
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.026086956521739132,0.026086956521739132,0.052173913043478265,2030
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.034782608695652174,0.034782608695652174,0.06956521739130435,2031
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,2032
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.052173913043478265,0.052173913043478265,0.10434782608695653,2033
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.060869565217391314,0.060869565217391314,0.12173913043478263,2034
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.06956521739130435,0.06956521739130435,0.1391304347826087,2035
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.0782608695652174,0.0782608695652174,0.1565217391304348,2036
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.08695652173913043,0.08695652173913043,0.17391304347826086,2037
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.09565217391304348,0.09565217391304348,0.19130434782608696,2038
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.10434782608695653,0.10434782608695653,0.20869565217391306,2039
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.11304347826086956,0.11304347826086956,0.22608695652173913,2040
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.12173913043478263,0.12173913043478263,0.24347826086956526,2041
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.13043478260869565,0.13043478260869565,0.2608695652173913,2042
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.1391304347826087,0.1391304347826087,0.2782608695652174,2043
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.14782608695652175,0.14782608695652175,0.2956521739130435,2044
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.1565217391304348,0.1565217391304348,0.3130434782608696,2045
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.16521739130434784,0.16521739130434784,0.3304347826086957,2046
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.17391304347826086,0.17391304347826086,0.34782608695652173,2047
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.1826086956521739,0.1826086956521739,0.3652173913043478,2048
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.19130434782608696,0.19130434782608696,0.3826086956521739,2049
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,0.0,0.2,0.2,0.4,2050
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2015
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2016
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2017
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2018
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2019
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2020
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2021
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2022
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2023
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2024
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2025
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2026
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.0,0.0,0.0,2027
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.013043478260869565,0.013043478260869565,0.02608695652173913,2028
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.02608695652173913,0.02608695652173913,0.05217391304347826,2029
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.03913043478260869,0.03913043478260869,0.07826086956521738,2030
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.05217391304347826,0.05217391304347826,0.10434782608695652,2031
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.06521739130434782,0.06521739130434782,0.13043478260869565,2032
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.07826086956521738,0.07826086956521738,0.15652173913043477,2033
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.09130434782608696,0.09130434782608696,0.1826086956521739,2034
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.10434782608695652,0.10434782608695652,0.20869565217391303,2035
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.11739130434782609,0.11739130434782609,0.23478260869565218,2036
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.13043478260869565,0.13043478260869565,0.2608695652173913,2037
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.14347826086956522,0.14347826086956522,0.28695652173913044,2038
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.15652173913043477,0.15652173913043477,0.31304347826086953,2039
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.16956521739130434,0.16956521739130434,0.3391304347826087,2040
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.1826086956521739,0.1826086956521739,0.3652173913043478,2041
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.1956521739130435,0.1956521739130435,0.391304347826087,2042
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.20869565217391303,0.20869565217391303,0.41739130434782606,2043
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.22173913043478258,0.22173913043478258,0.44347826086956516,2044
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.23478260869565218,0.23478260869565218,0.46956521739130436,2045
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.24782608695652172,0.24782608695652172,0.49565217391304345,2046
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.2608695652173913,0.2608695652173913,0.5217391304347826,2047
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.27391304347826084,0.27391304347826084,0.5478260869565217,2048
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.28695652173913044,0.28695652173913044,0.5739130434782609,2049
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,0.0,0.3,0.3,0.6,2050
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.013043478260869566,0.013043478260869566,2028
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.026086956521739132,0.026086956521739132,2029
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0391304347826087,0.0391304347826087,2030
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.052173913043478265,0.052173913043478265,2031
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.06521739130434784,0.06521739130434784,2032
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.0782608695652174,0.0782608695652174,2033
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.09130434782608697,0.09130434782608697,2034
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.10434782608695653,0.10434782608695653,2035
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.1173913043478261,0.1173913043478261,2036
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.13043478260869568,0.13043478260869568,2037
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.14347826086956525,0.14347826086956525,2038
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.1565217391304348,0.1565217391304348,2039
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.16956521739130437,0.16956521739130437,2040
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.18260869565217394,0.18260869565217394,2041
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.19565217391304351,0.19565217391304351,2042
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.20869565217391306,0.20869565217391306,2043
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.22173913043478263,0.22173913043478263,2044
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.2347826086956522,0.2347826086956522,2045
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.24782608695652178,0.24782608695652178,2046
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.26086956521739135,0.26086956521739135,2047
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.2739130434782609,0.2739130434782609,2048
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.2869565217391305,0.2869565217391305,2049
0.0,0.0,TFR:TRNS:SHIFT_MODE_REGIONAL,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,2050
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.03695652173913043,2028
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.07391304347826086,2029
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.1108695652173913,2030
0.0,0.0,TFR:TRWW:INC_CAPTURE_BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.14782608695652172,2031
