sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_1,strategy_PFLO_2,strategy_PFLO_3,strategy_PFLO_4,strategy_PFLO_5,year
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,2027
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,2028
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.14736842105263157,2029
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.16842105263157894,0.16842105263157894,0.16842105263157894,0.16842105263157894,2030
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.18947368421052632,0.18947368421052632,0.18947368421052632,0.18947368421052632,2031
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,2032
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.23157894736842108,0.23157894736842108,0.23157894736842108,0.23157894736842108,2033
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.25263157894736843,0.25263157894736843,0.25263157894736843,0.25263157894736843,2034
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.2736842105263158,0.2736842105263158,0.2736842105263158,0.2736842105263158,2035
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.29473684210526313,0.29473684210526313,0.29473684210526313,0.29473684210526313,2036
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.31578947368421056,0.31578947368421056,0.31578947368421056,0.31578947368421056,2037
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.3368421052631579,0.3368421052631579,0.3368421052631579,0.3368421052631579,2038
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.35789473684210527,0.35789473684210527,0.35789473684210527,0.35789473684210527,2039
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.37894736842105264,0.37894736842105264,0.37894736842105264,0.37894736842105264,2040
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,2041
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,2042
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.4421052631578948,0.4421052631578948,0.4421052631578948,0.4421052631578948,2043
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.46315789473684216,0.46315789473684216,0.46315789473684216,0.46315789473684216,2044
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.4842105263157895,0.4842105263157895,0.4842105263157895,0.4842105263157895,2045
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.5052631578947369,0.5052631578947369,0.5052631578947369,0.5052631578947369,2046
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.5263157894736843,0.5263157894736843,0.5263157894736843,0.5263157894736843,2047
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.5473684210526316,0.5473684210526316,0.5473684210526316,0.5473684210526316,2048
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.5684210526315789,0.5684210526315789,0.5684210526315789,0.5684210526315789,2049
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.5894736842105263,2050
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.6105263157894738,0.6105263157894738,0.6105263157894738,0.6105263157894738,2051
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.6315789473684211,0.6315789473684211,0.6315789473684211,0.6315789473684211,2052
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685,2053
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.6736842105263158,0.6736842105263158,0.6736842105263158,0.6736842105263158,2054
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,2055
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.7157894736842105,0.7157894736842105,0.7157894736842105,0.7157894736842105,2056
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.736842105263158,0.736842105263158,0.736842105263158,0.736842105263158,2057
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.7578947368421053,0.7578947368421053,0.7578947368421053,0.7578947368421053,2058
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.7789473684210527,0.7789473684210527,0.7789473684210527,0.7789473684210527,2059
0.0,0.0,TFR:FGTV:DEC_LEAKS,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,2060
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.021052631578947368,2023
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,2024
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,2025
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.08421052631578947,0.08421052631578947,0.08421052631578947,2026
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,2027
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,2028
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.14736842105263157,2029
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.16842105263157894,0.16842105263157894,0.16842105263157894,0.16842105263157894,2030
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.18947368421052632,0.18947368421052632,0.18947368421052632,0.18947368421052632,2031
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,2032
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.23157894736842108,0.23157894736842108,0.23157894736842108,0.23157894736842108,2033
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.25263157894736843,0.25263157894736843,0.25263157894736843,0.25263157894736843,2034
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.2736842105263158,0.2736842105263158,0.2736842105263158,0.2736842105263158,2035
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.29473684210526313,0.29473684210526313,0.29473684210526313,0.29473684210526313,2036
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.31578947368421056,0.31578947368421056,0.31578947368421056,0.31578947368421056,2037
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.3368421052631579,0.3368421052631579,0.3368421052631579,0.3368421052631579,2038
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.35789473684210527,0.35789473684210527,0.35789473684210527,0.35789473684210527,2039
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.37894736842105264,0.37894736842105264,0.37894736842105264,0.37894736842105264,2040
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,2041
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.42105263157894735,2042
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.4421052631578948,0.4421052631578948,0.4421052631578948,0.4421052631578948,2043
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.46315789473684216,0.46315789473684216,0.46315789473684216,0.46315789473684216,2044
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.4842105263157895,0.4842105263157895,0.4842105263157895,0.4842105263157895,2045
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5052631578947369,0.5052631578947369,0.5052631578947369,0.5052631578947369,2046
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5263157894736843,0.5263157894736843,0.5263157894736843,0.5263157894736843,2047
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5473684210526316,0.5473684210526316,0.5473684210526316,0.5473684210526316,2048
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5684210526315789,0.5684210526315789,0.5684210526315789,0.5684210526315789,2049
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.5894736842105263,2050
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6105263157894738,0.6105263157894738,0.6105263157894738,0.6105263157894738,2051
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6315789473684211,0.6315789473684211,0.6315789473684211,0.6315789473684211,2052
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6526315789473685,2053
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6736842105263158,0.6736842105263158,0.6736842105263158,0.6736842105263158,2054
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.6947368421052632,0.6947368421052632,0.6947368421052632,0.6947368421052632,2055
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.7157894736842105,0.7157894736842105,0.7157894736842105,0.7157894736842105,2056
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.736842105263158,0.736842105263158,0.736842105263158,0.736842105263158,2057
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.7578947368421053,0.7578947368421053,0.7578947368421053,0.7578947368421053,2058
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.7789473684210527,0.7789473684210527,0.7789473684210527,0.7789473684210527,2059
0.0,0.0,TFR:FGTV:INC_FLARE,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.8,2060
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.007894736842105262,0.007894736842105262,0.007894736842105262,0.007894736842105262,2023
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.015789473684210523,0.015789473684210523,0.015789473684210523,0.015789473684210523,2024
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.023684210526315787,0.023684210526315787,0.023684210526315787,0.023684210526315787,2025
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.03157894736842105,0.03157894736842105,0.03157894736842105,0.03157894736842105,2026
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,2027
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.047368421052631574,0.047368421052631574,0.047368421052631574,0.047368421052631574,2028
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.05526315789473684,0.05526315789473684,0.05526315789473684,0.05526315789473684,2029
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0631578947368421,0.0631578947368421,0.0631578947368421,0.0631578947368421,2030
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.07105263157894737,0.07105263157894737,0.07105263157894737,0.07105263157894737,2031
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,2032
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.0868421052631579,0.0868421052631579,0.0868421052631579,0.0868421052631579,2033
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.09473684210526315,0.09473684210526315,0.09473684210526315,0.09473684210526315,2034
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.10263157894736842,0.10263157894736842,0.10263157894736842,0.10263157894736842,2035
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.11052631578947368,0.11052631578947368,0.11052631578947368,0.11052631578947368,2036
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.11842105263157894,0.11842105263157894,0.11842105263157894,0.11842105263157894,2037
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.1263157894736842,0.1263157894736842,0.1263157894736842,0.1263157894736842,2038
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.13421052631578947,0.13421052631578947,0.13421052631578947,0.13421052631578947,2039
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.14210526315789473,0.14210526315789473,0.14210526315789473,0.14210526315789473,2040
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,2041
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,2042
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.16578947368421054,0.16578947368421054,0.16578947368421054,0.16578947368421054,2043
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.1736842105263158,0.1736842105263158,0.1736842105263158,0.1736842105263158,2044
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.18157894736842103,0.18157894736842103,0.18157894736842103,0.18157894736842103,2045
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.1894736842105263,0.1894736842105263,0.1894736842105263,0.1894736842105263,2046
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.19736842105263158,0.19736842105263158,0.19736842105263158,0.19736842105263158,2047
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.20526315789473684,0.20526315789473684,0.20526315789473684,0.20526315789473684,2048
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.2131578947368421,0.2131578947368421,0.2131578947368421,0.2131578947368421,2049
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.22105263157894736,0.22105263157894736,0.22105263157894736,0.22105263157894736,2050
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.22894736842105262,0.22894736842105262,0.22894736842105262,0.22894736842105262,2051
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.23684210526315788,2052
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.24473684210526314,0.24473684210526314,0.24473684210526314,0.24473684210526314,2053
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.2526315789473684,0.2526315789473684,0.2526315789473684,0.2526315789473684,2054
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.26052631578947366,0.26052631578947366,0.26052631578947366,0.26052631578947366,2055
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.26842105263157895,0.26842105263157895,0.26842105263157895,0.26842105263157895,2056
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.2763157894736842,0.2763157894736842,0.2763157894736842,0.2763157894736842,2057
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.28421052631578947,2058
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.29210526315789476,0.29210526315789476,0.29210526315789476,0.29210526315789476,2059
0.0,0.0,TFR:INEN:INC_EFFICIENCY_ENERGY,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,2060
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.010526315789473684,2023
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.021052631578947368,2024
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,2025
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.042105263157894736,0.042105263157894736,0.042105263157894736,2026
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,2027
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,2028
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.07368421052631578,0.07368421052631578,0.07368421052631578,0.07368421052631578,2029
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.08421052631578947,0.08421052631578947,0.08421052631578947,2030
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.09473684210526316,0.09473684210526316,0.09473684210526316,0.09473684210526316,2031
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,2032
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.11578947368421054,0.11578947368421054,0.11578947368421054,0.11578947368421054,2033
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,2034
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.1368421052631579,0.1368421052631579,0.1368421052631579,0.1368421052631579,2035
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.14736842105263157,2036
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.15789473684210528,0.15789473684210528,0.15789473684210528,0.15789473684210528,2037
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.16842105263157894,0.16842105263157894,0.16842105263157894,0.16842105263157894,2038
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.17894736842105263,0.17894736842105263,0.17894736842105263,0.17894736842105263,2039
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.18947368421052632,0.18947368421052632,0.18947368421052632,0.18947368421052632,2040
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,2041
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,2042
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.2210526315789474,0.2210526315789474,0.2210526315789474,0.2210526315789474,2043
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.23157894736842108,0.23157894736842108,0.23157894736842108,0.23157894736842108,2044
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.24210526315789474,0.24210526315789474,0.24210526315789474,0.24210526315789474,2045
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.25263157894736843,0.25263157894736843,0.25263157894736843,0.25263157894736843,2046
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.26315789473684215,0.26315789473684215,0.26315789473684215,0.26315789473684215,2047
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.2736842105263158,0.2736842105263158,0.2736842105263158,0.2736842105263158,2048
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.28421052631578947,2049
0.0,0.0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0.0,0.0,0.0,0.0,0.0,0.29473684210526313,0.29473684210526313,0.29473684210526313,0.29473684210526313,2050
